CPU usage during test runs:

--- CPU stats for 44 threads ---
Linux 6.8.0-57-generic (artem-XENIA-15) 	13.04.2025 	_x86_64_	(16 CPU)

17:11:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:12:33     all    3,91    0,00    1,58    0,13    0,00    0,19    0,00    0,00    0,00   94,20
17:12:34     all    4,59    0,00    2,01    0,13    0,00    0,00    0,00    0,00    0,00   93,28
17:12:35     all    1,64    0,00    0,69    0,00    0,00    0,00    0,00    0,00    0,00   97,67
17:12:36     all    1,64    0,00    0,69    0,00    0,00    0,00    0,00    0,00    0,00   97,67
17:12:37     all    1,64    0,00    0,82    0,00    0,00    0,00    0,00    0,00    0,00   97,53
17:12:38     all   11,65    0,06    3,84    0,19    0,00    0,06    0,00    0,00    0,00   84,19
17:12:39     all   84,81    0,00    7,06    0,00    0,00    1,64    0,00    0,00    0,00    6,49
17:12:40     all   86,04    0,00    9,84    0,06    0,00    3,24    0,00    0,00    0,00    0,81
17:12:41     all   84,60    0,00   11,15    0,00    0,00    3,69    0,00    0,00    0,00    0,56
17:12:42     all   82,94    0,00   11,81    0,00    0,00    4,31    0,00    0,00    0,00    0,94
17:12:43     all   72,79    0,00   18,24    0,00    0,00    6,19    0,00    0,00    0,00    2,78
17:12:44     all   63,21    0,00   22,24    0,00    0,00    8,70    0,00    0,00    0,00    5,84
17:12:45     all   62,83    0,06   22,72    0,00    0,00    8,40    0,00    0,00    0,00    5,98
17:12:46     all   64,73    0,00   21,68    0,00    0,00    7,97    0,00    0,00    0,00    5,61
17:12:47     all   64,11    0,00   21,58    0,00    0,00    8,86    0,00    0,00    0,00    5,44
17:12:48     all   64,59    0,00   22,12    0,00    0,00    7,76    0,00    0,00    0,00    5,53
17:12:49     all   64,61    0,00   21,83    0,00    0,00    8,21    0,00    0,00    0,00    5,35
17:12:50     all   65,42    0,00   21,26    0,00    0,00    8,25    0,00    0,00    0,00    5,08
17:12:51     all   64,97    0,00   21,55    0,00    0,00    8,33    0,00    0,00    0,00    5,15
17:12:52     all   65,08    0,00   21,80    0,00    0,00    8,17    0,00    0,00    0,00    4,94
17:12:53     all   65,99    0,06   21,68    0,00    0,00    7,25    0,00    0,00    0,00    5,02
17:12:54     all   66,24    0,00   21,09    0,00    0,00    7,98    0,00    0,00    0,00    4,69
17:12:55     all   66,41    0,00   20,95    0,00    0,00    7,92    0,00    0,00    0,00    4,73
17:12:56     all   67,41    0,00   20,61    0,00    0,00    7,36    0,00    0,00    0,00    4,63
17:12:57     all   66,69    0,00   21,04    0,00    0,00    7,95    0,00    0,00    0,00    4,32
17:12:58     all   66,54    0,00   21,33    0,00    0,00    7,87    0,00    0,00    0,00    4,25

--- CPU stats for 52 threads ---
Linux 6.8.0-57-generic (artem-XENIA-15) 	13.04.2025 	_x86_64_	(16 CPU)

17:12:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:12:59     all   27,47    0,00    2,09    0,00    0,00    0,06    0,00    0,00    0,00   70,38
17:13:00     all   36,58    0,00    2,34    0,00    0,00    0,00    0,00    0,00    0,00   61,09
17:13:01     all   11,82    0,00    1,26    0,00    0,00    0,06    0,00    0,00    0,00   86,86
17:13:02     all    1,39    0,00    0,38    0,00    0,00    0,06    0,00    0,00    0,00   98,17
17:13:03     all    2,64    0,00    2,08    0,00    0,00    0,00    0,00    0,00    0,00   95,28
17:13:04     all    1,26    0,00    0,69    0,06    0,00    0,00    0,00    0,00    0,00   97,99
17:13:05     all    0,63    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,12
17:13:06     all    1,25    0,00    0,94    0,00    0,00    0,06    0,00    0,00    0,00   97,74
17:13:07     all    1,57    0,06    0,63    0,00    0,00    0,00    0,00    0,00    0,00   97,73
17:13:08     all    1,71    0,00    0,82    0,06    0,00    0,00    0,00    0,00    0,00   97,41
17:13:09     all    0,56    0,00    0,63    0,06    0,00    0,00    0,00    0,00    0,00   98,75
17:13:10     all    1,89    0,00    0,69    0,00    0,00    0,00    0,00    0,00    0,00   97,41
17:13:11     all   16,22    0,00    1,32    0,06    0,00    0,00    0,00    0,00    0,00   82,40
17:13:12     all   25,09    0,00    1,25    0,00    0,00    0,31    0,00    0,00    0,00   73,34
17:13:13     all    8,57    0,00    1,39    0,00    0,00    0,00    0,00    0,00    0,00   90,04
17:13:14     all    1,38    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   97,86
17:13:15     all    0,94    0,00    0,81    0,00    0,00    0,00    0,00    0,00    0,00   98,25
17:13:16     all    1,70    0,00    0,44    0,06    0,00    0,13    0,00    0,00    0,00   97,67
17:13:17     all    2,26    0,00    0,63    0,00    0,00    0,06    0,00    0,00    0,00   97,05
17:13:18     all    1,07    0,00    1,07    0,00    0,00    0,19    0,00    0,00    0,00   97,67
17:13:19     all    1,76    0,00    0,69    0,00    0,00    0,06    0,00    0,00    0,00   97,49
17:13:20     all    1,51    0,00    0,69    0,00    0,00    0,00    0,00    0,00    0,00   97,80
17:13:21     all   26,06    0,00    3,61    0,00    0,00    0,25    0,00    0,00    0,00   70,08
17:13:22     all   87,78    0,00    8,65    0,00    0,00    1,94    0,00    0,00    0,00    1,63
17:13:23     all   85,08    0,06   10,74    0,00    0,00    3,37    0,00    0,00    0,00    0,75
17:13:24     all   83,10    0,00   12,06    0,00    0,00    4,02    0,00    0,00    0,00    0,82
17:13:25     all   81,96    0,00   12,42    0,00    0,00    4,43    0,00    0,00    0,00    1,19
17:13:26     all   72,25    0,00   18,57    0,00    0,00    6,36    0,00    0,00    0,00    2,83
17:13:27     all   64,06    0,06   22,98    0,00    0,00    7,87    0,00    0,00    0,00    5,02
17:13:28     all   64,00    0,00   22,25    0,06    0,00    8,57    0,00    0,00    0,00    5,12
17:13:29     all   63,83    0,00   23,04    0,00    0,00    8,27    0,00    0,00    0,00    4,86
17:13:30     all   64,74    0,00   21,77    0,00    0,00    8,78    0,00    0,00    0,00    4,71
17:13:31     all   65,18    0,00   22,24    0,00    0,00    7,88    0,00    0,00    0,00    4,70
17:13:32     all   64,97    0,00   22,00    0,00    0,00    8,33    0,00    0,00    0,00    4,70
17:13:33     all   65,84    0,00   21,88    0,00    0,00    7,76    0,00    0,00    0,00    4,52
17:13:34     all   65,03    0,00   22,26    0,00    0,00    8,36    0,00    0,00    0,00    4,34
17:13:35     all   66,75    0,00   21,44    0,00    0,00    7,66    0,00    0,00    0,00    4,15
17:13:36     all   65,95    0,06   21,60    0,00    0,00    8,15    0,00    0,00    0,00    4,23
17:13:37     all   66,67    0,00   21,44    0,00    0,00    7,89    0,00    0,00    0,00    4,01
17:13:38     all   67,05    0,00   21,29    0,00    0,00    7,67    0,00    0,00    0,00    3,99
17:13:39     all   66,48    0,00   21,69    0,00    0,00    7,82    0,00    0,00    0,00    4,01
17:13:40     all   67,62    0,00   20,79    0,00    0,00    7,86    0,00    0,00    0,00    3,74

--- CPU stats for 56 threads ---
Linux 6.8.0-57-generic (artem-XENIA-15) 	13.04.2025 	_x86_64_	(16 CPU)

17:13:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:13:42     all   28,02    0,00    2,15    0,06    0,00    0,06    0,00    0,00    0,00   69,70
17:13:43     all   41,28    0,06    3,15    0,00    0,00    0,06    0,00    0,00    0,00   55,44
17:13:44     all   15,44    0,06    1,64    0,06    0,00    0,00    0,00    0,00    0,00   82,80
17:13:45     all    1,70    0,00    1,20    0,06    0,00    0,06    0,00    0,00    0,00   96,98
17:13:46     all    1,32    0,00    1,50    0,00    0,00    0,06    0,00    0,00    0,00   97,12
17:13:47     all    1,32    0,00    0,38    0,00    0,00    0,00    0,00    0,00    0,00   98,30
17:13:48     all    1,07    0,00    0,44    0,00    0,00    0,00    0,00    0,00    0,00   98,49
17:13:49     all    1,14    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   98,10
17:13:50     all    1,39    0,00    0,94    0,00    0,00    0,00    0,00    0,00    0,00   97,67
17:13:51     all    1,70    0,00    0,57    0,00    0,00    0,13    0,00    0,00    0,00   97,61
17:13:52     all    0,63    0,00    0,50    0,00    0,00    0,06    0,00    0,00    0,00   98,81
17:13:53     all    1,82    0,06    0,57    0,06    0,00    0,06    0,00    0,00    0,00   97,42
17:13:54     all   14,02    0,00    1,07    0,00    0,00    0,00    0,00    0,00    0,00   84,92
17:13:55     all   29,64    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   68,09
17:13:56     all    9,49    0,00    0,57    0,00    0,00    0,00    0,00    0,00    0,00   89,94
17:13:57     all    1,26    0,00    0,69    0,00    0,00    0,13    0,00    0,00    0,00   97,92
17:13:58     all    0,88    0,00    0,69    0,00    0,00    0,00    0,00    0,00    0,00   98,43
17:13:59     all    0,50    0,00    0,19    0,00    0,00    0,00    0,00    0,00    0,00   99,31
17:14:00     all    0,88    0,00    0,82    0,00    0,00    0,00    0,00    0,00    0,00   98,30
17:14:01     all    1,32    0,00    0,69    0,00    0,00    0,00    0,00    0,00    0,00   97,99
17:14:02     all    0,56    0,00    0,31    0,00    0,00    0,00    0,00    0,00    0,00   99,12
17:14:03     all    1,70    0,00    0,63    0,00    0,00    0,31    0,00    0,00    0,00   97,36
17:14:04     all   21,85    0,00    2,91    0,19    0,00    0,13    0,00    0,00    0,00   74,92
17:14:05     all   86,98    0,00    8,89    0,00    0,00    1,94    0,00    0,00    0,00    2,19
17:14:06     all   85,57    0,00   10,66    0,06    0,00    3,32    0,00    0,00    0,00    0,38
17:14:07     all   84,51    0,00   10,68    0,00    0,00    3,94    0,00    0,00    0,00    0,87
17:14:08     all   82,78    0,00   12,35    0,00    0,00    4,05    0,00    0,00    0,00    0,81
17:14:09     all   72,97    0,00   17,41    0,00    0,00    6,66    0,00    0,00    0,00    2,95
17:14:10     all   64,86    0,00   21,96    0,00    0,00    7,96    0,00    0,00    0,00    5,22
17:14:11     all   64,82    0,00   21,82    0,00    0,00    8,27    0,00    0,00    0,00    5,09
17:14:12     all   64,63    0,00   22,14    0,00    0,00    8,27    0,00    0,00    0,00    4,96
17:14:13     all   64,27    0,00   22,12    0,00    0,00    8,46    0,00    0,00    0,00    5,15
17:14:14     all   64,19    0,00   22,33    0,00    0,00    8,46    0,00    0,00    0,00    5,03
17:14:15     all   64,62    0,00   22,46    0,00    0,00    8,19    0,00    0,00    0,00    4,73
17:14:16     all   65,74    0,00   21,95    0,00    0,00    7,80    0,00    0,00    0,00    4,51
17:14:17     all   65,95    0,00   21,51    0,00    0,00    8,02    0,00    0,00    0,00    4,52
17:14:18     all   66,69    0,00   20,92    0,00    0,00    7,76    0,00    0,00    0,00    4,64
17:14:19     all   67,07    0,00   20,47    0,00    0,00    8,07    0,00    0,00    0,00    4,39
17:14:20     all   66,71    0,00   20,90    0,00    0,00    8,13    0,00    0,00    0,00    4,26
17:14:21     all   66,94    0,00   21,38    0,00    0,00    7,49    0,00    0,00    0,00    4,19
17:14:22     all   66,58    0,00   20,79    0,00    0,00    8,54    0,00    0,00    0,00    4,08
17:14:23     all   67,81    0,13   20,93    0,00    0,00    6,93    0,00    0,00    0,00    4,20

--- CPU stats for 60 threads ---
Linux 6.8.0-57-generic (artem-XENIA-15) 	13.04.2025 	_x86_64_	(16 CPU)

17:14:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:14:25     all   29,02    0,00    2,34    0,00    0,00    0,00    0,00    0,00    0,00   68,63
17:14:26     all   37,61    0,06    2,78    0,00    0,00    0,13    0,00    0,00    0,00   59,42
17:14:27     all   12,15    0,00    1,45    0,00    0,00    0,00    0,00    0,00    0,00   86,40
17:14:28     all    2,33    0,06    0,76    0,00    0,00    0,06    0,00    0,00    0,00   96,79
17:14:29     all    1,51    0,00    1,38    0,00    0,00    0,06    0,00    0,00    0,00   97,04
17:14:30     all    1,13    0,00    0,69    0,06    0,00    0,00    0,00    0,00    0,00   98,11
17:14:31     all    1,57    0,00    0,88    0,00    0,00    0,06    0,00    0,00    0,00   97,49
17:14:32     all    2,26    0,00    0,63    0,00    0,00    0,00    0,00    0,00    0,00   97,11
17:14:33     all    1,51    0,00    0,69    0,00    0,00    0,06    0,00    0,00    0,00   97,73
17:14:34     all    0,69    0,00    0,69    0,00    0,00    0,00    0,00    0,00    0,00   98,62
17:14:35     all    2,02    0,00    0,82    0,00    0,00    0,06    0,00    0,00    0,00   97,10
17:14:36     all    0,88    0,00    0,82    0,00    0,00    0,06    0,00    0,00    0,00   98,24
17:14:37     all   15,64    0,00    1,51    0,00    0,00    0,06    0,00    0,00    0,00   82,79
17:14:38     all   28,53    0,00    1,45    0,00    0,00    0,06    0,00    0,00    0,00   69,96
17:14:39     all    4,21    0,00    0,38    0,00    0,00    0,00    0,00    0,00    0,00   95,41
17:14:40     all    1,07    0,00    0,44    0,00    0,00    0,00    0,00    0,00    0,00   98,49
17:14:41     all    1,01    0,00    0,50    0,06    0,00    0,00    0,00    0,00    0,00   98,42
17:14:42     all    1,57    0,00    0,94    0,00    0,00    0,00    0,00    0,00    0,00   97,49
17:14:43     all    1,01    0,00    1,19    0,06    0,00    0,06    0,00    0,00    0,00   97,67
17:14:44     all    0,81    0,00    0,25    0,13    0,00    0,06    0,00    0,00    0,00   98,75
17:14:45     all    1,89    0,06    0,82    0,00    0,00    0,19    0,00    0,00    0,00   97,04
17:14:46     all    1,07    0,00    0,63    0,00    0,00    0,00    0,00    0,00    0,00   98,31
17:14:47     all   25,95    0,00    3,31    0,06    0,00    0,13    0,00    0,00    0,00   70,55
17:14:48     all   87,40    0,00    8,92    0,00    0,00    1,81    0,00    0,00    0,00    1,87
17:14:49     all   85,96    0,00   10,15    0,00    0,00    2,94    0,00    0,00    0,00    0,94
17:14:50     all   84,21    0,00   10,84    0,00    0,00    4,07    0,00    0,00    0,00    0,88
17:14:51     all   82,34    0,00   12,52    0,00    0,00    4,13    0,00    0,00    0,00    1,00
17:14:52     all   76,09    0,00   16,66    0,00    0,00    5,24    0,00    0,00    0,00    2,02
17:14:53     all   63,25    0,00   22,55    0,00    0,00    8,73    0,00    0,00    0,00    5,48
17:14:54     all   63,81    0,00   22,43    0,00    0,00    8,49    0,00    0,00    0,00    5,26
17:14:55     all   63,98    0,00   22,90    0,00    0,00    8,06    0,00    0,00    0,00    5,05
17:14:56     all   64,39    0,00   22,12    0,00    0,00    8,49    0,00    0,00    0,00    5,01
17:14:57     all   65,10    0,00   22,48    0,00    0,00    7,85    0,00    0,00    0,00    4,56
17:14:58     all   65,36    0,00   21,60    0,00    0,00    8,30    0,00    0,00    0,00    4,75
17:14:59     all   65,73    0,00   21,66    0,00    0,00    7,96    0,00    0,00    0,00    4,65
17:15:00     all   65,99    0,00   21,76    0,00    0,00    7,72    0,00    0,00    0,00    4,53
17:15:01     all   66,50    0,00   21,30    0,00    0,00    7,76    0,00    0,00    0,00    4,45
17:15:02     all   65,44    0,00   22,47    0,00    0,00    8,02    0,00    0,00    0,00    4,07
17:15:03     all   65,72    0,00   22,03    0,00    0,00    7,77    0,00    0,00    0,00    4,48
17:15:04     all   67,16    0,00   21,05    0,00    0,00    7,33    0,00    0,00    0,00    4,46
17:15:05     all   66,08    0,00   21,69    0,00    0,00    8,26    0,00    0,00    0,00    3,97
17:15:06     all   67,88    0,06   20,59    0,00    0,00    7,65    0,00    0,00    0,00    3,82
