CPU usage during test runs:

--- CPU stats for 64 threads ---
Linux 6.8.0-57-generic (artem-XENIA-15) 	13.04.2025 	_x86_64_	(16 CPU)

17:24:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:25:21     all   66,24    0,00   21,83    0,00    0,00    7,61    0,00    0,00    0,00    4,31
17:25:22     all   65,38    0,00   22,76    0,00    0,00    7,80    0,00    0,00    0,00    4,06
17:25:23     all   66,31    0,00   22,04    0,00    0,00    7,60    0,00    0,00    0,00    4,05
17:25:24     all   66,33    0,00   21,62    0,00    0,00    8,12    0,00    0,00    0,00    3,93
17:25:25     all   66,73    0,00   21,44    0,00    0,00    7,76    0,00    0,00    0,00    4,07
17:25:26     all   67,05    0,00   21,40    0,00    0,00    7,89    0,00    0,00    0,00    3,66
17:25:27     all   67,26    0,00   21,21    0,00    0,00    7,83    0,00    0,00    0,00    3,69
17:25:28     all   65,78    0,00   22,12    0,00    0,00    8,43    0,00    0,00    0,00    3,68
17:25:29     all   67,62    0,00   20,89    0,00    0,00    7,94    0,00    0,00    0,00    3,56

--- CPU stats for 72 threads ---
Linux 6.8.0-57-generic (artem-XENIA-15) 	13.04.2025 	_x86_64_	(16 CPU)

17:25:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:25:30     all   28,87    0,00    2,28    0,00    0,00    0,00    0,00    0,00    0,00   68,85
17:25:31     all   32,75    0,00    2,39    0,00    0,00    0,19    0,00    0,00    0,00   64,68
17:25:32     all   12,61    0,00    1,32    0,06    0,00    0,06    0,00    0,00    0,00   85,94
17:25:33     all    1,64    0,00    1,07    0,00    0,00    0,00    0,00    0,00    0,00   97,30
17:25:34     all    1,94    0,06    1,82    0,00    0,00    0,19    0,00    0,00    0,00   95,98
17:25:35     all    1,70    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   97,80
17:25:36     all    1,38    0,00    0,56    0,00    0,00    0,00    0,00    0,00    0,00   98,05
17:25:37     all    0,63    0,00    0,57    0,00    0,00    0,06    0,00    0,00    0,00   98,74
17:25:38     all    1,45    0,00    0,70    0,00    0,00    0,00    0,00    0,00    0,00   97,85
17:25:39     all    0,44    0,00    0,69    0,00    0,00    0,00    0,00    0,00    0,00   98,87
17:25:40     all    1,01    0,00    0,57    0,00    0,00    0,06    0,00    0,00    0,00   98,36
17:25:41     all    0,63    0,00    0,31    0,00    0,00    0,00    0,00    0,00    0,00   99,06
17:25:42     all   16,26    0,00    1,38    0,00    0,00    0,00    0,00    0,00    0,00   82,36
17:25:43     all   27,68    0,00    1,83    0,00    0,00    0,06    0,00    0,00    0,00   70,43
17:25:44     all    4,88    0,00    0,69    0,00    0,00    0,13    0,00    0,00    0,00   94,30
17:25:45     all    0,57    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,93
17:25:46     all    0,44    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,31
17:25:47     all    1,13    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,36
17:25:48     all    1,57    0,00    1,07    0,00    0,00    0,00    0,00    0,00    0,00   97,36
17:25:49     all    1,51    0,00    0,82    0,00    0,00    0,00    0,00    0,00    0,00   97,67
17:25:50     all    1,20    0,00    0,38    0,00    0,00    0,00    0,00    0,00    0,00   98,43
17:25:51     all    1,51    0,00    1,00    0,06    0,00    0,00    0,00    0,00    0,00   97,43
17:25:52     all   28,70    0,06    3,30    0,19    0,00    0,00    0,00    0,00    0,00   67,75
17:25:53     all   87,35    0,00    8,45    0,00    0,00    2,00    0,00    0,00    0,00    2,19
17:25:54     all   85,47    0,00   10,29    0,00    0,00    3,18    0,00    0,00    0,00    1,06
17:25:55     all   84,49    0,00   10,13    0,00    0,00    3,75    0,00    0,00    0,00    1,63
17:25:56     all   82,31    0,00   11,98    0,00    0,00    4,02    0,00    0,00    0,00    1,69
17:25:57     all   72,86    0,00   17,25    0,00    0,00    6,17    0,00    0,00    0,00    3,72
17:25:58     all   64,55    0,00   22,36    0,00    0,00    7,88    0,00    0,00    0,00    5,21
17:25:59     all   63,61    0,06   22,52    0,06    0,00    8,52    0,00    0,00    0,00    5,22
17:26:00     all   65,27    0,00   21,44    0,00    0,00    7,95    0,00    0,00    0,00    5,34
17:26:01     all   64,34    0,00   22,70    0,00    0,00    7,82    0,00    0,00    0,00    5,15
17:26:02     all   64,88    0,00   21,29    0,00    0,00    8,67    0,00    0,00    0,00    5,16
17:26:03     all   65,16    0,00   22,10    0,00    0,00    7,96    0,00    0,00    0,00    4,78
17:26:04     all   64,66    0,06   22,48    0,00    0,00    7,85    0,00    0,00    0,00    4,94
17:26:05     all   66,28    0,00   21,25    0,00    0,00    7,95    0,00    0,00    0,00    4,52
17:26:06     all   66,37    0,00   20,79    0,00    0,00    8,01    0,00    0,00    0,00    4,83
17:26:07     all   65,53    0,00   21,29    0,00    0,00    8,11    0,00    0,00    0,00    5,07
17:26:08     all   66,52    0,00   20,60    0,00    0,00    8,10    0,00    0,00    0,00    4,78
17:26:09     all   65,89    0,00   21,46    0,00    0,00    7,85    0,00    0,00    0,00    4,81
17:26:10     all   66,69    0,00   20,96    0,00    0,00    7,41    0,00    0,00    0,00    4,94
17:26:11     all   66,33    0,00   21,26    0,00    0,00    7,77    0,00    0,00    0,00    4,65
17:26:12     all   64,36    0,06   20,86    0,06    0,00    7,67    0,00    0,00    0,00    6,98

--- CPU stats for 76 threads ---
Linux 6.8.0-57-generic (artem-XENIA-15) 	13.04.2025 	_x86_64_	(16 CPU)

17:26:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:26:13     all   30,93    0,00    2,27    0,00    0,00    0,06    0,00    0,00    0,00   66,73
17:26:14     all   36,04    0,06    2,86    0,00    0,00    0,06    0,00    0,00    0,00   60,98
17:26:15     all   10,10    0,00    1,44    0,00    0,00    0,06    0,00    0,00    0,00   88,39
17:26:16     all    0,88    0,00    0,44    0,00    0,00    0,00    0,00    0,00    0,00   98,68
17:26:17     all    1,14    0,00    1,26    0,00    0,00    0,06    0,00    0,00    0,00   97,54
17:26:18     all    0,82    0,00    0,56    0,00    0,00    0,00    0,00    0,00    0,00   98,62
17:26:19     all    2,07    0,00    1,07    0,00    0,00    0,00    0,00    0,00    0,00   96,86
17:26:20     all    1,07    0,00    0,31    0,00    0,00    0,00    0,00    0,00    0,00   98,62
17:26:21     all    0,88    0,00    0,51    0,00    0,00    0,06    0,00    0,00    0,00   98,55
17:26:22     all    1,76    0,00    0,88    0,06    0,00    0,00    0,00    0,00    0,00   97,30
17:26:23     all    0,94    0,00    0,13    0,00    0,00    0,00    0,00    0,00    0,00   98,93
17:26:24     all    1,57    0,00    1,39    0,06    0,00    0,06    0,00    0,00    0,00   96,91
17:26:25     all   14,79    0,00    1,07    0,00    0,00    0,19    0,00    0,00    0,00   83,95
17:26:26     all   25,69    0,00    1,19    0,00    0,00    0,13    0,00    0,00    0,00   72,99
17:26:27     all    5,16    0,00    0,25    0,00    0,00    0,06    0,00    0,00    0,00   94,52
17:26:28     all    1,26    0,00    0,88    0,06    0,00    0,00    0,00    0,00    0,00   97,80
17:26:29     all    1,32    0,00    0,69    0,00    0,00    0,13    0,00    0,00    0,00   97,87
17:26:30     all    1,00    0,00    0,69    0,00    0,00    0,00    0,00    0,00    0,00   98,31
17:26:31     all    1,76    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   97,48
17:26:32     all    1,64    0,00    0,63    0,00    0,00    0,00    0,00    0,00    0,00   97,73
17:26:33     all    1,01    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   98,24
17:26:34     all    1,26    0,00    0,63    0,00    0,00    0,06    0,00    0,00    0,00   98,05
17:26:35     all   28,67    0,06    3,54    0,00    0,00    0,13    0,00    0,00    0,00   67,59
17:26:36     all   87,16    0,00    8,89    0,00    0,00    2,19    0,00    0,00    0,00    1,75
17:26:37     all   84,97    0,00   11,02    0,00    0,00    3,01    0,00    0,00    0,00    1,00
17:26:38     all   83,76    0,00   12,29    0,00    0,00    3,32    0,00    0,00    0,00    0,63
17:26:39     all   81,15    0,00   13,86    0,00    0,00    4,18    0,00    0,00    0,00    0,81
17:26:40     all   80,41    0,00   14,52    0,00    0,00    4,26    0,00    0,00    0,00    0,81
17:26:41     all   71,05    0,00   18,84    0,00    0,00    6,32    0,00    0,00    0,00    3,79
17:26:42     all   64,95    0,00   20,87    0,00    0,00    7,89    0,00    0,00    0,00    6,30
17:26:43     all   63,54    0,00   21,39    0,00    0,00    8,49    0,00    0,00    0,00    6,58
17:26:44     all   65,10    0,06   20,58    0,06    0,00    7,66    0,00    0,00    0,00    6,52
17:26:45     all   63,81    0,00   21,99    0,06    0,00    7,86    0,00    0,00    0,00    6,27
17:26:46     all   64,75    0,00   21,16    0,06    0,00    8,09    0,00    0,00    0,00    5,93
17:26:47     all   64,78    0,00   21,36    0,00    0,00    8,07    0,00    0,00    0,00    5,79
17:26:48     all   65,59    0,00   20,23    0,00    0,00    8,21    0,00    0,00    0,00    5,98
17:26:49     all   65,67    0,00   20,68    0,00    0,00    7,59    0,00    0,00    0,00    6,06
17:26:50     all   65,06    0,00   21,03    0,00    0,00    8,01    0,00    0,00    0,00    5,91
17:26:51     all   66,37    0,00   20,45    0,00    0,00    7,52    0,00    0,00    0,00    5,67
17:26:52     all   65,68    0,06   20,50    0,00    0,00    8,01    0,00    0,00    0,00    5,74
17:26:53     all   66,94    0,00   19,92    0,00    0,00    7,62    0,00    0,00    0,00    5,51
17:26:54     all   66,75    0,00   20,28    0,06    0,00    7,44    0,00    0,00    0,00    5,47

--- CPU stats for 80 threads ---
Linux 6.8.0-57-generic (artem-XENIA-15) 	13.04.2025 	_x86_64_	(16 CPU)

17:26:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:26:56     all   29,33    0,00    2,28    0,06    0,00    0,00    0,00    0,00    0,00   68,33
17:26:57     all   33,17    0,00    2,33    0,00    0,00    0,06    0,00    0,00    0,00   64,44
17:26:58     all   11,53    0,00    1,07    0,00    0,00    0,00    0,00    0,00    0,00   87,40
17:26:59     all    0,63    0,00    0,63    0,00    0,00    0,06    0,00    0,00    0,00   98,68
17:27:00     all    1,57    0,00    1,76    0,00    0,00    0,19    0,00    0,00    0,00   96,48
17:27:01     all    1,89    0,00    0,88    0,00    0,00    0,06    0,00    0,00    0,00   97,17
17:27:02     all    1,95    0,13    0,82    0,00    0,00    0,00    0,00    0,00    0,00   97,10
17:27:03     all    1,06    0,00    0,56    0,00    0,00    0,00    0,00    0,00    0,00   98,37
17:27:04     all    3,97    0,00    1,26    0,13    0,00    0,25    0,00    0,00    0,00   94,39
17:27:05     all    5,06    0,00    1,06    0,00    0,00    1,25    0,00    0,00    0,00   92,63
17:27:06     all    4,73    0,00    1,39    0,00    0,00    0,63    0,00    0,00    0,00   93,25
17:27:07     all    3,74    0,00    0,89    0,00    0,00    0,00    0,00    0,00    0,00   95,38
17:27:08     all   16,60    0,00    1,20    0,00    0,00    0,19    0,00    0,00    0,00   82,01
17:27:09     all   27,60    0,00    1,38    0,00    0,00    0,06    0,00    0,00    0,00   70,95
17:27:10     all    7,21    0,00    0,70    0,00    0,00    0,06    0,00    0,00    0,00   92,03
17:27:11     all    3,17    0,00    1,46    0,00    0,00    0,00    0,00    0,00    0,00   95,38
17:27:12     all    1,70    0,00    0,88    0,00    0,00    0,06    0,00    0,00    0,00   97,36
17:27:13     all    2,20    0,00    0,75    0,06    0,00    0,00    0,00    0,00    0,00   96,99
17:27:14     all    1,89    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   97,35
17:27:15     all    1,01    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   98,23
17:27:16     all    2,21    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,79
17:27:17     all    2,76    0,00    0,94    0,00    0,00    0,06    0,00    0,00    0,00   96,24
17:27:18     all   28,83    0,00    3,49    0,06    0,00    0,13    0,00    0,00    0,00   67,49
17:27:19     all   88,14    0,00    8,29    0,00    0,00    1,82    0,00    0,00    0,00    1,76
17:27:20     all   85,31    0,00   10,40    0,00    0,00    2,99    0,00    0,00    0,00    1,31
17:27:21     all   82,94    0,00   12,42    0,00    0,00    3,70    0,00    0,00    0,00    0,94
17:27:22     all   81,28    0,00   13,27    0,00    0,00    4,45    0,00    0,00    0,00    1,00
17:27:23     all   71,91    0,00   18,62    0,00    0,00    6,19    0,00    0,00    0,00    3,28
17:27:24     all   63,98    0,00   22,45    0,00    0,00    8,37    0,00    0,00    0,00    5,20
17:27:25     all   64,44    0,00   22,54    0,00    0,00    8,25    0,00    0,00    0,00    4,76
17:27:26     all   63,89    0,00   22,89    0,00    0,00    8,14    0,00    0,00    0,00    5,09
17:27:27     all   64,13    0,00   22,24    0,00    0,00    8,56    0,00    0,00    0,00    5,07
17:27:28     all   65,29    0,00   21,74    0,00    0,00    7,95    0,00    0,00    0,00    5,02
17:27:29     all   64,37    0,00   22,67    0,00    0,00    7,98    0,00    0,00    0,00    4,98
17:27:30     all   65,76    0,00   21,20    0,00    0,00    8,04    0,00    0,00    0,00    5,00
17:27:31     all   66,10    0,00   21,27    0,00    0,00    7,87    0,00    0,00    0,00    4,76
17:27:32     all   66,43    0,00   22,21    0,00    0,00    7,02    0,00    0,00    0,00    4,34
17:27:33     all   64,53    0,00   22,17    0,00    0,00    8,11    0,00    0,00    0,00    5,19
17:27:34     all   67,22    0,00   20,34    0,00    0,00    7,65    0,00    0,00    0,00    4,78
17:27:35     all   66,37    0,00   21,97    0,00    0,00    7,07    0,00    0,00    0,00    4,59
17:27:36     all   69,52    0,00   19,84    0,00    0,00    6,91    0,00    0,00    0,00    3,74
17:27:37     all   66,90    0,00   20,42    0,00    0,00    7,80    0,00    0,00    0,00    4,88
