CPU usage during test runs:

--- CPU stats for 4 threads ---
Linux 6.8.0-57-generic (artem-XENIA-15) 	13.04.2025 	_x86_64_	(16 CPU)

16:54:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
16:59:38     all   35,90    0,00    2,08    0,06    0,00    0,06    0,00    0,00    0,00   61,89
16:59:39     all   13,16    0,00    1,45    0,00    0,00    0,00    0,00    0,00    0,00   85,39
16:59:40     all    1,63    0,00    1,13    0,00    0,00    0,13    0,00    0,00    0,00   97,12
16:59:41     all    1,83    0,06    1,26    0,00    0,00    0,00    0,00    0,00    0,00   96,85
16:59:42     all    0,56    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,93
16:59:43     all    1,45    0,00    0,63    0,00    0,00    0,00    0,00    0,00    0,00   97,91
16:59:44     all    1,13    0,00    0,25    0,06    0,00    0,00    0,00    0,00    0,00   98,56
16:59:45     all    1,39    0,00    0,88    0,06    0,00    0,00    0,00    0,00    0,00   97,67
16:59:46     all    1,76    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   97,48
16:59:47     all    0,57    0,00    0,31    0,00    0,00    0,00    0,00    0,00    0,00   99,12
16:59:48     all    0,94    0,00    0,69    0,00    0,00    0,06    0,00    0,00    0,00   98,31
16:59:49     all   16,86    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   82,13
16:59:50     all   25,25    0,00    1,95    0,00    0,00    0,00    0,00    0,00    0,00   72,80
16:59:51     all    6,85    0,00    0,82    0,06    0,00    0,00    0,00    0,00    0,00   92,27
16:59:52     all    1,45    0,00    0,32    0,00    0,00    0,00    0,00    0,00    0,00   98,23
16:59:53     all    0,38    0,06    0,38    0,00    0,00    0,00    0,00    0,00    0,00   99,18
16:59:54     all    0,56    0,00    0,50    0,06    0,00    0,13    0,00    0,00    0,00   98,75
16:59:55     all    1,76    0,00    0,82    0,00    0,00    0,00    0,00    0,00    0,00   97,42
16:59:56     all    0,75    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,74
16:59:57     all    1,70    0,00    1,19    0,00    0,00    0,00    0,00    0,00    0,00   97,11
16:59:58     all    1,13    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,62
16:59:59     all   27,91    0,00    3,47    0,13    0,00    0,32    0,00    0,00    0,00   68,18
17:00:00     all   86,92    0,00    9,20    0,00    0,00    2,38    0,00    0,00    0,00    1,50
17:00:01     all   85,67    0,00   10,16    0,00    0,00    3,68    0,00    0,00    0,00    0,50
17:00:02     all   84,27    0,00   11,47    0,00    0,00    3,63    0,00    0,00    0,00    0,63
17:00:03     all   81,78    0,00   12,77    0,00    0,00    4,63    0,00    0,00    0,00    0,81
17:00:04     all   74,48    0,00   16,80    0,00    0,00    6,63    0,00    0,00    0,00    2,08
17:00:05     all   64,36    0,00   23,08    0,00    0,00    8,24    0,00    0,00    0,00    4,31
17:00:06     all   63,52    0,00   23,25    0,00    0,00    9,26    0,00    0,00    0,00    3,97
17:00:07     all   65,27    0,00   22,33    0,00    0,00    8,14    0,00    0,00    0,00    4,26
17:00:08     all   66,12    0,00   21,83    0,00    0,00    8,12    0,00    0,00    0,00    3,93
17:00:09     all   65,56    0,00   21,83    0,00    0,00    8,66    0,00    0,00    0,00    3,95
17:00:10     all   66,01    0,00   21,73    0,00    0,00    8,40    0,00    0,00    0,00    3,85
17:00:11     all   65,99    0,00   22,21    0,00    0,00    8,12    0,00    0,00    0,00    3,68
17:00:12     all   66,31    0,00   21,62    0,00    0,00    8,41    0,00    0,00    0,00    3,67
17:00:13     all   66,16    0,00   22,20    0,00    0,00    8,08    0,00    0,00    0,00    3,56
17:00:14     all   65,47    0,06   22,98    0,00    0,00    7,77    0,00    0,00    0,00    3,72
17:00:15     all   67,47    0,00   20,75    0,00    0,00    7,96    0,00    0,00    0,00    3,82
17:00:16     all   66,23    0,00   22,08    0,00    0,00    8,18    0,00    0,00    0,00    3,52
17:00:17     all   67,32    0,00   21,22    0,00    0,00    8,11    0,00    0,00    0,00    3,36
17:00:18     all   67,74    0,00   20,64    0,00    0,00    8,14    0,00    0,00    0,00    3,47

--- CPU stats for 36 threads ---
Linux 6.8.0-57-generic (artem-XENIA-15) 	13.04.2025 	_x86_64_	(16 CPU)

17:00:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:00:20     all   30,11    0,00    1,90    0,00    0,00    0,13    0,00    0,00    0,00   67,87
17:00:21     all   37,87    0,00    2,84    0,00    0,00    0,06    0,00    0,00    0,00   59,23
17:00:22     all   14,45    0,00    1,38    0,00    0,00    0,06    0,00    0,00    0,00   84,11
17:00:23     all    1,63    0,00    0,69    0,00    0,00    0,00    0,00    0,00    0,00   97,67
17:00:24     all    1,64    0,00    1,45    0,00    0,00    0,06    0,00    0,00    0,00   96,84
17:00:25     all    2,45    0,00    0,88    0,13    0,00    0,00    0,00    0,00    0,00   96,55
17:00:26     all    1,26    0,00    0,44    0,00    0,00    0,00    0,00    0,00    0,00   98,30
17:00:27     all    1,07    0,00    0,82    0,06    0,00    0,06    0,00    0,00    0,00   97,99
17:00:28     all    1,82    0,00    0,88    0,00    0,00    0,00    0,00    0,00    0,00   97,30
17:00:29     all    1,14    0,00    0,38    0,00    0,00    0,00    0,00    0,00    0,00   98,48
17:00:30     all    2,14    0,00    0,88    0,00    0,00    0,06    0,00    0,00    0,00   96,92
17:00:31     all    1,26    0,00    0,69    0,00    0,00    0,00    0,00    0,00    0,00   98,05
17:00:32     all   16,91    0,00    1,70    0,00    0,00    0,06    0,00    0,00    0,00   81,32
17:00:33     all   28,39    0,00    1,51    0,00    0,00    0,06    0,00    0,00    0,00   70,04
17:00:34     all    8,22    0,00    0,63    0,00    0,00    0,00    0,00    0,00    0,00   91,15
17:00:35     all    1,52    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,23
17:00:36     all    1,32    0,00    0,76    0,00    0,00    0,06    0,00    0,00    0,00   97,86
17:00:37     all    2,01    0,00    1,13    0,00    0,00    0,06    0,00    0,00    0,00   96,80
17:00:38     all    1,45    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   97,80
17:00:39     all    1,58    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   97,67
17:00:40     all    1,64    0,00    0,69    0,00    0,00    0,00    0,00    0,00    0,00   97,67
17:00:41     all    1,19    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,30
17:00:42     all   26,33    0,00    3,55    0,06    0,00    0,19    0,00    0,00    0,00   69,86
17:00:43     all   87,56    0,00    8,06    0,00    0,00    2,38    0,00    0,00    0,00    2,00
17:00:44     all   85,53    0,00   10,09    0,00    0,00    3,63    0,00    0,00    0,00    0,75
17:00:45     all   83,85    0,00   11,33    0,00    0,00    3,88    0,00    0,00    0,00    0,94
17:00:46     all   81,61    0,00   13,26    0,00    0,00    4,38    0,00    0,00    0,00    0,75
17:00:47     all   69,78    0,00   20,38    0,00    0,00    6,88    0,00    0,00    0,00    2,97
17:00:48     all   63,93    0,00   23,19    0,00    0,00    8,39    0,00    0,00    0,00    4,48
17:00:49     all   64,47    0,00   22,21    0,00    0,00    8,82    0,00    0,00    0,00    4,51
17:00:50     all   64,20    0,00   23,04    0,00    0,00    8,46    0,00    0,00    0,00    4,29
17:00:51     all   65,41    0,00   21,66    0,00    0,00    8,79    0,00    0,00    0,00    4,14
17:00:52     all   65,54    0,00   22,34    0,00    0,00    8,17    0,00    0,00    0,00    3,96
17:00:53     all   65,19    0,00   22,09    0,00    0,00    8,61    0,00    0,00    0,00    4,11
17:00:54     all   66,31    0,00   21,83    0,00    0,00    8,17    0,00    0,00    0,00    3,70
17:00:55     all   66,50    0,00   21,06    0,00    0,00    8,61    0,00    0,00    0,00    3,83
17:00:56     all   66,67    0,00   21,40    0,00    0,00    8,19    0,00    0,00    0,00    3,75
17:00:57     all   66,71    0,00   21,47    0,00    0,00    8,13    0,00    0,00    0,00    3,68
17:00:58     all   66,33    0,00   22,19    0,00    0,00    7,99    0,00    0,00    0,00    3,49
17:00:59     all   66,41    0,00   21,57    0,00    0,00    8,29    0,00    0,00    0,00    3,73
17:01:00     all   66,41    0,00   21,52    0,00    0,00    8,57    0,00    0,00    0,00    3,49
17:01:01     all   67,35    0,00   21,20    0,00    0,00    8,08    0,00    0,00    0,00    3,37

--- CPU stats for 40 threads ---
Linux 6.8.0-57-generic (artem-XENIA-15) 	13.04.2025 	_x86_64_	(16 CPU)

17:01:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:01:03     all   28,43    0,00    2,65    0,00    0,00    0,13    0,00    0,00    0,00   68,79
17:01:04     all   39,60    0,00    2,09    0,00    0,00    0,06    0,00    0,00    0,00   58,25
17:01:05     all   15,40    0,00    1,13    0,06    0,00    0,06    0,00    0,00    0,00   83,34
17:01:06     all    0,50    0,00    0,31    0,00    0,00    0,00    0,00    0,00    0,00   99,19
17:01:07     all    0,94    0,00    1,13    0,00    0,00    0,00    0,00    0,00    0,00   97,92
17:01:08     all    1,13    0,00    1,00    0,00    0,00    0,00    0,00    0,00    0,00   97,87
17:01:09     all    1,32    0,00    0,57    0,00    0,00    0,00    0,00    0,00    0,00   98,11
17:01:10     all    1,95    0,00    0,82    0,06    0,00    0,06    0,00    0,00    0,00   97,11
17:01:11     all    1,83    0,00    0,63    0,00    0,00    0,00    0,00    0,00    0,00   97,54
17:01:12     all    2,33    0,00    0,88    0,00    0,00    0,00    0,00    0,00    0,00   96,79
17:01:13     all    2,08    0,00    1,01    0,06    0,00    0,06    0,00    0,00    0,00   96,78
17:01:14     all    1,82    0,00    0,69    0,00    0,00    0,06    0,00    0,00    0,00   97,42
17:01:15     all   14,29    0,00    1,39    0,00    0,00    0,06    0,00    0,00    0,00   84,26
17:01:16     all   26,96    0,00    1,38    0,00    0,00    0,06    0,00    0,00    0,00   71,59
17:01:17     all    9,17    0,00    0,56    0,00    0,00    0,00    0,00    0,00    0,00   90,27
17:01:18     all    1,50    0,00    0,82    0,00    0,00    0,06    0,00    0,00    0,00   97,62
17:01:19     all    0,95    0,00    0,32    0,00    0,00    0,00    0,00    0,00    0,00   98,74
17:01:20     all    1,26    0,00    0,57    0,00    0,00    0,00    0,00    0,00    0,00   98,17
17:01:21     all    1,83    0,00    0,50    0,00    0,00    0,06    0,00    0,00    0,00   97,61
17:01:22     all    1,64    0,00    0,76    0,00    0,00    0,06    0,00    0,00    0,00   97,54
17:01:23     all    2,58    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   96,66
17:01:24     all    1,89    0,00    0,69    0,00    0,00    0,00    0,00    0,00    0,00   97,41
17:01:25     all   22,01    0,06    2,86    0,00    0,00    0,06    0,00    0,00    0,00   75,00
17:01:26     all   87,82    0,00    8,29    0,00    0,00    2,26    0,00    0,00    0,00    1,63
17:01:27     all   85,13    0,00   10,49    0,00    0,00    3,31    0,00    0,00    0,00    1,06
17:01:28     all   82,91    0,00   11,77    0,00    0,00    4,01    0,00    0,00    0,00    1,31
17:01:29     all   81,08    0,00   13,28    0,00    0,00    4,39    0,00    0,00    0,00    1,25
17:01:30     all   69,03    0,00   20,16    0,00    0,00    7,52    0,00    0,00    0,00    3,29
17:01:31     all   63,77    0,00   22,65    0,00    0,00    8,82    0,00    0,00    0,00    4,76
17:01:32     all   64,75    0,00   22,43    0,00    0,00    8,48    0,00    0,00    0,00    4,33
17:01:33     all   64,34    0,00   22,70    0,00    0,00    8,58    0,00    0,00    0,00    4,39
17:01:34     all   64,46    0,00   22,57    0,00    0,00    8,84    0,00    0,00    0,00    4,13
17:01:35     all   64,53    0,00   22,84    0,00    0,00    8,44    0,00    0,00    0,00    4,19
17:01:36     all   66,26    0,00   21,16    0,00    0,00    8,39    0,00    0,00    0,00    4,19
17:01:37     all   66,31    0,00   21,85    0,00    0,00    8,22    0,00    0,00    0,00    3,63
17:01:38     all   65,91    0,00   21,91    0,00    0,00    8,27    0,00    0,00    0,00    3,91
17:01:39     all   65,41    0,00   22,23    0,00    0,00    8,54    0,00    0,00    0,00    3,82
17:01:40     all   66,90    0,00   20,66    0,00    0,00    8,59    0,00    0,00    0,00    3,85
17:01:41     all   66,86    0,00   21,44    0,00    0,00    8,08    0,00    0,00    0,00    3,63
17:01:42     all   67,05    0,00   21,40    0,00    0,00    8,02    0,00    0,00    0,00    3,54
17:01:43     all   67,09    0,00   21,03    0,00    0,00    8,26    0,00    0,00    0,00    3,62
17:01:44     all   66,46    0,00   21,79    0,00    0,00    8,15    0,00    0,00    0,00    3,60
